case_id,seed,truth,alpha,structural_gain,quality,prediction
20260924_KEEP_19,20260924,KEEP,1.042850895674248,0.0,0.9329236808419579,KEEP
20260924_KEEP_20,20260924,KEEP,1.0401097925221119,0.0,0.9761186757915059,KEEP
20260924_RECALIBRATE_01,20260924,RECALIBRATE,1.0170000778156836,0.0,0.9978834585636503,RECALIBRATE
20260924_RECALIBRATE_02,20260924,RECALIBRATE,0.9725090136403504,0.0,0.9631070749482582,RECALIBRATE
20260924_RECALIBRATE_03,20260924,RECALIBRATE,0.9290129976825768,0.0,0.996226869922373,RECALIBRATE
20260924_RECALIBRATE_04,20260924,RECALIBRATE,0.9141498504793177,0.0,0.8392938633964612,RECALIBRATE
20260924_RECALIBRATE_05,20260924,RECALIBRATE,0.9342780415775243,0.0,0.8906552442152162,RECALIBRATE
20260924_RECALIBRATE_06,20260924,RECALIBRATE,0.9093660423436399,0.0,0.9076832529150112,RECALIBRATE
20260924_RECALIBRATE_07,20260924,RECALIBRATE,1.0184433277555258,0.0,0.8712557339607059,RECALIBRATE
20260924_RECALIBRATE_08,20260924,RECALIBRATE,0.9748842130209224,0.0,0.9701537747688199,RECALIBRATE
20260924_RECALIBRATE_09,20260924,RECALIBRATE,0.9183265919509142,0.0,0.9509872463844584,RECALIBRATE
20260924_RECALIBRATE_10,20260924,RECALIBRATE,0.9438628773025164,0.0,0.8308485553322916,RECALIBRATE
20260924_RECALIBRATE_11,20260924,RECALIBRATE,0.9102014528201849,0.0,0.8648567900539705,RECALIBRATE
20260924_RECALIBRATE_12,20260924,RECALIBRATE,0.9581516379198349,0.0,0.9417629151224023,RECALIBRATE
20260924_RECALIBRATE_13,20260924,RECALIBRATE,0.958002052865127,0.0,0.8963091154208117,RECALIBRATE
20260924_RECALIBRATE_14,20260924,RECALIBRATE,0.9676042102025797,0.0,0.8611908322931798,RECALIBRATE
20260924_RECALIBRATE_15,20260924,RECALIBRATE,0.9791312283524247,0.0,0.9845437885995227,RECALIBRATE
20260924_RECALIBRATE_16,20260924,RECALIBRATE,1.0264583796644338,0.0,0.8980473489667173,RECALIBRATE
20260924_RECALIBRATE_17,20260924,RECALIBRATE,0.9354231935897783,0.0,0.8255906565768826,RECALIBRATE
20260924_RECALIBRATE_18,20260924,RECALIBRATE,0.9753897228583887,0.0,0.9397710616818382,RECALIBRATE
20260924_RECALIBRATE_19,20260924,RECALIBRATE,1.0251791794826597,0.0,0.9539197097666255,RECALIBRATE
20260924_RECALIBRATE_20,20260924,RECALIBRATE,0.9991896979357371,0.0,0.9290096647752473,RECALIBRATE
20260924_REVISE_01,20260924,REVISE,2.3301045658775155,0.46754234772371345,0.8335569918808283,REVISE
20260924_REVISE_02,20260924,REVISE,1.8330026485733775,0.6414754795265121,0.9572747746487313,REVISE
20260924_REVISE_03,20260924,REVISE,2.4368251849226974,0.6479273703961437,0.9773941995259539,REVISE
20260924_REVISE_04,20260924,REVISE,2.4734054374113574,0.6350331509202491,0.9006212030985843,REVISE
20260924_REVISE_05,20260924,REVISE,2.522194843577771,0.5918440561480329,0.9448023211833944,REVISE
20260924_REVISE_06,20260924,REVISE,2.3747875856097247,0.6168958693602238,0.9024488763310723,REVISE
20260924_REVISE_07,20260924,REVISE,1.7014799021701181,0.835343039161415,0.8407687279998245,REVISE
20260924_REVISE_08,20260924,REVISE,2.5282912485078013,0.5761236930440544,0.8674604796661517,REVISE
20260924_REVISE_09,20260924,REVISE,2.2423380765116536,0.5389812921267232,0.8663990673559179,REVISE
20260924_REVISE_10,20260924,REVISE,1.723281209107242,0.49812371475463435,0.8597525266439011,REVISE
20260924_REVISE_11,20260924,REVISE,1.7834690307966619,0.6368809563696249,0.9039121989920709,REVISE
20260924_REVISE_12,20260924,REVISE,1.7229217356470838,0.525643103756938,0.9382232219370994,REVISE
20260924_REVISE_13,20260924,REVISE,1.832533230316922,0.6561346311014147,0.8473451963690488,REVISE
20260924_REVISE_14,20260924,REVISE,1.9136895750571237,0.8954594526511983,0.91670744812135,REVISE
20260924_REVISE_15,20260924,REVISE,1.8742089589653974,0.7156898945052992,0.8566617066729963,REVISE
20260924_REVISE_16,20260924,REVISE,2.0246882193630356,0.5473373777479347,0.8426569292446767,REVISE
20260924_REVISE_17,20260924,REVISE,1.8779217304375893,0.6916769345365401,0.8693638800471596,REVISE
20260924_REVISE_18,20260924,REVISE,2.2550479192638795,0.5024556840272695,0.8989905528368246,REVISE
20260924_REVISE_19,20260924,REVISE,1.7390294411239924,0.8814721918422743,0.9137843086567901,REVISE
20260924_REVISE_20,20260924,REVISE,2.5442930130215093,0.760604502700055,0.9168065516193158,REVISE
20260924_ABSTAIN_01,20260924,ABSTAIN,2.3855146664316424,0.733378107592557,0.6929636095419196,ABSTAIN
20260924_ABSTAIN_02,20260924,ABSTAIN,2.1075713357235704,0.9330796226354803,0.5725347330788616,ABSTAIN
20260924_ABSTAIN_03,20260924,ABSTAIN,2.5822268600529132,0.48246052790296673,0.5229684572176704,ABSTAIN
20260924_ABSTAIN_04,20260924,ABSTAIN,1.9463231843232576,0.6067832429248137,0.6245750701284931,ABSTAIN
20260924_ABSTAIN_05,20260924,ABSTAIN,1.89367159728772,0.7573146099972411,0.426930670968773,ABSTAIN
20260924_ABSTAIN_06,20260924,ABSTAIN,1.7410657110881693,0.6313211098920928,0.33404923178556545,ABSTAIN
20260924_ABSTAIN_07,20260924,ABSTAIN,2.2397631912695153,0.6910924380441772,0.7005203864392182,ABSTAIN
20260924_ABSTAIN_08,20260924,ABSTAIN,2.4082127123098775,0.6080186740543556,0.2138387116395283,ABSTAIN
20260924_ABSTAIN_09,20260924,ABSTAIN,2.2529498254033604,0.8346361375294222,0.7600538264401258,ABSTAIN
20260924_ABSTAIN_10,20260924,ABSTAIN,2.5341936785270534,0.5938003655990941,0.7771728145655847,ABSTAIN
20260924_ABSTAIN_11,20260924,ABSTAIN,1.7206594196172196,0.6450083884777139,0.5355175732128872,ABSTAIN
20260924_ABSTAIN_12,20260924,ABSTAIN,2.0352524691288547,0.7110889762838071,0.7458956625144244,ABSTAIN
20260924_ABSTAIN_13,20260924,ABSTAIN,2.0500330375172284,0.487023038612284,0.6632513288130544,ABSTAIN
20260924_ABSTAIN_14,20260924,ABSTAIN,2.432076970501058,0.7220381602658319,0.7179560302861574,ABSTAIN
20260924_ABSTAIN_15,20260924,ABSTAIN,2.5304483609826285,0.8850094471767933,0.3621599343444515,ABSTAIN
20260924_ABSTAIN_16,20260924,ABSTAIN,1.7075140661127874,0.6831457080455975,0.45519555357301394,ABSTAIN
20260924_ABSTAIN_17,20260924,ABSTAIN,2.3377532357788917,0.6618555238693972,0.5055976871341998,ABSTAIN
20260924_ABSTAIN_18,20260924,ABSTAIN,1.9045695559756566,0.7263003666946075,0.47647698766214436,ABSTAIN
20260924_ABSTAIN_19,20260924,ABSTAIN,2.3941059818225447,0.6096819226520231,0.6111683405864772,ABSTAIN
20260924_ABSTAIN_20,20260924,ABSTAIN,2.3006391383074476,0.5101434488953326,0.3045819824606157,ABSTAIN
20260925_KEEP_01,20260925,KEEP,1.0407830849771884,0.0,0.8551673491743779,KEEP
20260925_KEEP_02,20260925,KEEP,1.0415074936881061,0.0,0.8962436001250563,KEEP
20260925_KEEP_03,20260925,KEEP,1.040392475449528,0.0,0.8788020351749062,KEEP
20260925_KEEP_04,20260925,KEEP,1.0401642534623594,0.0,0.9871634038431688,KEEP
20260925_KEEP_05,20260925,KEEP,1.0399239307082146,0.0,0.821858334777898,KEEP
20260925_KEEP_06,20260925,KEEP,1.0399213420486861,0.0,0.8666789824037201,KEEP
20260925_KEEP_07,20260925,KEEP,1.040282508080533,0.0,0.8575559535134631,KEEP
20260925_KEEP_08,20260925,KEEP,1.039950434900311,0.0,0.831893882417588,KEEP
20260925_KEEP_09,20260925,KEEP,1.0396787820158393,0.0,0.935040900368862,KEEP
20260925_KEEP_10,20260925,KEEP,1.0395327744204,0.0,0.946153725741702,RECALIBRATE
20260925_KEEP_11,20260925,KEEP,1.039717908053583,0.0,0.991336845952563,KEEP
20260925_KEEP_12,20260925,KEEP,1.0403670735646944,0.0,0.9481983403169173,KEEP
20260925_KEEP_13,20260925,KEEP,1.0397323547793216,0.0,0.9046102106838203,KEEP
20260925_KEEP_14,20260925,KEEP,1.0409428339701108,0.0,0.8290177349075487,KEEP
20260925_KEEP_15,20260925,KEEP,1.0411205803599823,0.0,0.9628013288871764,KEEP
20260925_KEEP_16,20260925,KEEP,1.0398128580289026,0.0,0.8905426448688396,KEEP
20260925_KEEP_17,20260925,KEEP,1.0397926857778446,0.0,0.9490150301586096,KEEP
20260925_KEEP_18,20260925,KEEP,1.0397976581833983,0.0,0.8730583470831232,KEEP
20260925_KEEP_19,20260925,KEEP,1.0407251028122684,0.0,0.9016876046919461,KEEP
20260925_KEEP_20,20260925,KEEP,1.040462993220098,0.0,0.8316693225434956,KEEP
20260925_RECALIBRATE_01,20260925,RECALIBRATE,0.915434123510483,0.0,0.8219604747798277,RECALIBRATE
20260925_RECALIBRATE_02,20260925,RECALIBRATE,0.9402609378281875,0.0,0.9213692586581971,RECALIBRATE
20260925_RECALIBRATE_03,20260925,RECALIBRATE,0.9988924330012711,0.0,0.8352178813941231,RECALIBRATE
20260925_RECALIBRATE_04,20260925,RECALIBRATE,0.9421458615929843,0.0,0.8939368310765009,RECALIBRATE
20260925_RECALIBRATE_05,20260925,RECALIBRATE,1.0034561944423677,0.0,0.8407836282038422,RECALIBRATE
20260925_RECALIBRATE_06,20260925,RECALIBRATE,0.9039510435695409,0.0,0.8822078789003963,RECALIBRATE
20260925_RECALIBRATE_07,20260925,RECALIBRATE,0.9831094550477536,0.0,0.8732765286565576,RECALIBRATE
20260925_RECALIBRATE_08,20260925,RECALIBRATE,0.9491857182597726,0.0,0.8416447370514295,RECALIBRATE
20260925_RECALIBRATE_09,20260925,RECALIBRATE,0.9990481299998767,0.0,0.9633207678233938,RECALIBRATE
20260925_RECALIBRATE_10,20260925,RECALIBRATE,1.0149755835007321,0.0,0.9980725498903311,RECALIBRATE
20260925_RECALIBRATE_11,20260925,RECALIBRATE,0.9403208420089172,0.0,0.8514317442565374,RECALIBRATE
20260925_RECALIBRATE_12,20260925,RECALIBRATE,1.02044322953697,0.0,0.8404380210723975,RECALIBRATE
20260925_RECALIBRATE_13,20260925,RECALIBRATE,0.9989362763504399,0.0,0.8203110775204572,RECALIBRATE
20260925_RECALIBRATE_14,20260925,RECALIBRATE,0.9323814018598992,0.0,0.842302192290996,RECALIBRATE
20260925_RECALIBRATE_15,20260925,RECALIBRATE,1.00998496933397,0.0,0.835856780736419,RECALIBRATE
20260925_RECALIBRATE_16,20260925,RECALIBRATE,0.9198758647200918,0.0,0.8390030881059235,RECALIBRATE
20260925_RECALIBRATE_17,20260925,RECALIBRATE,0.9532110296186365,0.0,0.8611921409249494,RECALIBRATE
20260925_RECALIBRATE_18,20260925,RECALIBRATE,0.908389314734549,0.0,0.9260528925062212,RECALIBRATE
20260925_RECALIBRATE_19,20260925,RECALIBRATE,0.9051781934715383,0.0,0.8752260797225604,RECALIBRATE
20260925_RECALIBRATE_20,20260925,RECALIBRATE,0.9187346874579784,0.0,0.9421820254528736,RECALIBRATE
20260925_REVISE_01,20260925,REVISE,1.7142401068509616,0.8643089167823648,0.8907731544916389,REVISE
20260925_REVISE_02,20260925,REVISE,2.30607920781809,0.8800207240768704,0.9762647036249665,REVISE
20260925_REVISE_03,20260925,REVISE,2.1113357185790558,0.6697710675605681,0.8356820709997276,REVISE
20260925_REVISE_04,20260925,REVISE,2.3045489806947397,0.8719792950107648,0.9671988359133259,REVISE
20260925_REVISE_05,20260925,REVISE,2.1221175207553444,0.9329764606029242,0.9100816504852904,REVISE
20260925_REVISE_06,20260925,REVISE,2.176010231527278,0.5072786282430823,0.82752276164027,REVISE
20260925_REVISE_07,20260925,REVISE,2.532580116537722,0.4645193938738399,0.8315884440262877,REVISE
20260925_REVISE_08,20260925,REVISE,2.196549284458718,0.5445465826337305,0.9592504968308624,REVISE
20260925_REVISE_09,20260925,REVISE,2.5958249490432483,0.8781706628714572,0.9945738985467129,REVISE
20260925_REVISE_10,20260925,REVISE,1.7580593742712882,0.5453953298738442,0.9139352920108073,REVISE
20260925_REVISE_11,20260925,REVISE,2.082932339033494,0.9065244468816073,0.8278000996892353,REVISE
20260925_REVISE_12,20260925,REVISE,1.8209547876190104,0.8520492200877223,0.8954769674150568,REVISE
20260925_REVISE_13,20260925,REVISE,1.8761499841152605,0.5267187045291953,0.8986688577803869,REVISE
20260925_REVISE_14,20260925,REVISE,2.2570218584480437,0.4730381706473515,0.9789277988674429,REVISE
20260925_REVISE_15,20260925,REVISE,2.458814612196482,0.5205467560222363,0.9711549050662108,REVISE
20260925_REVISE_16,20260925,REVISE,2.5047074502787874,0.47576041797034135,0.9071789293250027,REVISE
20260925_REVISE_17,20260925,REVISE,2.2434303002619247,0.829602162067852,0.934013123193398,REVISE
20260925_REVISE_18,20260925,REVISE,1.8303181552397703,0.9118399247719131,0.9201028633532469,REVISE
20260925_REVISE_19,20260925,REVISE,2.3709741980354044,0.6540981910842804,0.9792407239363792,REVISE
20260925_REVISE_20,20260925,REVISE,2.4765342966829635,0.5916684771055463,0.8591902410430311,REVISE
20260925_ABSTAIN_01,20260925,ABSTAIN,2.1704409832216784,0.7968728699608325,0.6563754249725928,ABSTAIN
20260925_ABSTAIN_02,20260925,ABSTAIN,1.8760910728438527,0.5299497926944763,0.26794160808615136,ABSTAIN
20260925_ABSTAIN_03,20260925,ABSTAIN,2.422966057090999,0.6400843437407601,0.6450338173931078,ABSTAIN
20260925_ABSTAIN_04,20260925,ABSTAIN,2.5924785896188145,0.8567037440633788,0.6618337778306225,ABSTAIN
20260925_ABSTAIN_05,20260925,ABSTAIN,2.1391309153432982,0.5198129490110381,0.46476182269001765,ABSTAIN
20260925_ABSTAIN_06,20260925,ABSTAIN,1.8748487047967863,0.6575182262397359,0.7514191858041861,ABSTAIN
20260925_ABSTAIN_07,20260925,ABSTAIN,2.3388721382918036,0.66233725767873,0.5635165427995037,ABSTAIN
20260925_ABSTAIN_08,20260925,ABSTAIN,1.9786797204732025,0.8980078842143936,0.3015773254484696,ABSTAIN
20260925_ABSTAIN_09,20260925,ABSTAIN,2.5774575753698774,0.5062616407963603,0.5248896751593998,ABSTAIN
20260925_ABSTAIN_10,20260925,ABSTAIN,1.9861192601596769,0.7597319017490489,0.28044081472860205,ABSTAIN
20260925_ABSTAIN_11,20260925,ABSTAIN,2.4682322118799007,0.6703501219321096,0.3986133704551027,ABSTAIN
20260925_ABSTAIN_12,20260925,ABSTAIN,1.9276835709860478,0.8854181502945633,0.5127862951404913,ABSTAIN
20260925_ABSTAIN_13,20260925,ABSTAIN,1.7931952741854185,0.9095448593804951,0.35145893086069807,ABSTAIN
20260925_ABSTAIN_14,20260925,ABSTAIN,2.459593422350869,0.5338953023759545,0.27099717794010814,ABSTAIN
20260925_ABSTAIN_15,20260925,ABSTAIN,2.573042146084726,0.7346516709584434,0.2743715740972567,ABSTAIN
20260925_ABSTAIN_16,20260925,ABSTAIN,2.55374528419384,0.6937043565487463,0.21819325750168037,ABSTAIN
20260925_ABSTAIN_17,20260925,ABSTAIN,2.364387560102178,0.8061411580394469,0.4851646442858376,ABSTAIN
20260925_ABSTAIN_18,20260925,ABSTAIN,2.2893618716356445,0.7404776698528912,0.5412318722618927,ABSTAIN
20260925_ABSTAIN_19,20260925,ABSTAIN,2.574690438406437,0.8588055147452465,0.2554171751001192,ABSTAIN
20260925_ABSTAIN_20,20260925,ABSTAIN,2.123900804634847,0.6314744215927155,0.7487277592899031,ABSTAIN
20260926_KEEP_01,20260926,KEEP,1.0412178993781778,0.0,0.9686288226752651,KEEP
20260926_KEEP_02,20260926,KEEP,1.0396741725247018,0.0,0.9626157569917616,KEEP
20260926_KEEP_03,20260926,KEEP,1.0416543378350256,0.0,0.872992888785127,KEEP
20260926_KEEP_04,20260926,KEEP,1.0396866419005835,0.0,0.8442240368908066,KEEP
20260926_KEEP_05,20260926,KEEP,1.0406096894233856,0.0,0.9232187672888748,KEEP
20260926_KEEP_06,20260926,KEEP,1.0403982136239234,0.0,0.9865357842178589,KEEP
20260926_KEEP_07,20260926,KEEP,1.0404746225357717,0.0,0.8409748041599882,KEEP
20260926_KEEP_08,20260926,KEEP,1.0405690745472056,0.0,0.8560330675133822,KEEP
20260926_KEEP_09,20260926,KEEP,1.0399165928246656,0.0,0.9868345889803521,KEEP
20260926_KEEP_10,20260926,KEEP,1.0409759059933907,0.0,0.9284572180261202,KEEP
20260926_KEEP_11,20260926,KEEP,1.0402295495922136,0.0,0.9507206981533979,KEEP
20260926_KEEP_12,20260926,KEEP,1.0412287855897067,0.0,0.9834886120479627,KEEP
20260926_KEEP_13,20260926,KEEP,1.0406417010825744,0.0,0.9328161595917538,KEEP
20260926_KEEP_14,20260926,KEEP,1.039683057280031,0.0,0.8564229844497514,KEEP
20260926_KEEP_15,20260926,KEEP,1.0405610154704166,0.0,0.9045527162194369,KEEP
20260926_KEEP_16,20260926,KEEP,1.040550163468187,0.0,0.8367621170800122,KEEP
20260926_KEEP_17,20260926,KEEP,1.0403539586263026,0.0,0.8352188347313607,KEEP
20260926_KEEP_18,20260926,KEEP,1.040254534264885,0.0,0.9305062200419584,KEEP
20260926_KEEP_19,20260926,KEEP,1.0410160839000686,0.0,0.9487612346873253,KEEP
20260926_KEEP_20,20260926,KEEP,1.0405600651976874,0.0,0.9257575162844018,KEEP
20260926_RECALIBRATE_01,20260926,RECALIBRATE,1.024414591198395,0.0,0.982549260737838,RECALIBRATE
20260926_RECALIBRATE_02,20260926,RECALIBRATE,1.0118108046742647,0.0,0.9243984147077904,RECALIBRATE
20260926_RECALIBRATE_03,20260926,RECALIBRATE,1.0129687452159006,0.0,0.8528318996740281,RECALIBRATE
20260926_RECALIBRATE_04,20260926,RECALIBRATE,0.9086153114938765,0.0,0.8781737473064188,RECALIBRATE
20260926_RECALIBRATE_05,20260926,RECALIBRATE,0.9507303924553906,0.0,0.8800075584969032,RECALIBRATE
20260926_RECALIBRATE_06,20260926,RECALIBRATE,0.9345638058647805,0.0,0.9334465581802774,RECALIBRATE
20260926_RECALIBRATE_07,20260926,RECALIBRATE,0.968807002807123,0.0,0.9567153120307459,RECALIBRATE
20260926_RECALIBRATE_08,20260926,RECALIBRATE,0.9209571179360343,0.0,0.9019435234684927,RECALIBRATE
20260926_RECALIBRATE_09,20260926,RECALIBRATE,0.933669487687599,0.0,0.9513239584853072,RECALIBRATE
20260926_RECALIBRATE_10,20260926,RECALIBRATE,0.9448947059997669,0.0,0.9901515234378517,RECALIBRATE
20260926_RECALIBRATE_11,20260926,RECALIBRATE,0.9287463003523019,0.0,0.963490518759964,RECALIBRATE
20260926_RECALIBRATE_12,20260926,RECALIBRATE,0.963601464685844,0.0,0.933131001597031,RECALIBRATE
20260926_RECALIBRATE_13,20260926,RECALIBRATE,0.9826151576707588,0.0,0.9669156206984746,RECALIBRATE
20260926_RECALIBRATE_14,20260926,RECALIBRATE,0.9666158656099313,0.0,0.990456196794174,RECALIBRATE
20260926_RECALIBRATE_15,20260926,RECALIBRATE,0.9548421204993514,0.0,0.8309928441487068,RECALIBRATE
20260926_RECALIBRATE_16,20260926,RECALIBRATE,0.95675185973465,0.0,0.869706000605522,RECALIBRATE
20260926_RECALIBRATE_17,20260926,RECALIBRATE,1.028944441773103,0.0,0.8780417276506173,RECALIBRATE
20260926_RECALIBRATE_18,20260926,RECALIBRATE,0.9493166224677623,0.0,0.8628895510479754,RECALIBRATE
20260926_RECALIBRATE_19,20260926,RECALIBRATE,0.9809902938696788,0.0,0.8341654124384446,RECALIBRATE
20260926_RECALIBRATE_20,20260926,RECALIBRATE,0.905469100493216,0.0,0.8294054261780637,RECALIBRATE
20260926_REVISE_01,20260926,REVISE,2.5828900851612078,0.46960232226048415,0.8506492154406334,REVISE
20260926_REVISE_02,20260926,REVISE,1.965163055433862,0.7204799947993727,0.9782049312037738,REVISE
20260926_REVISE_03,20260926,REVISE,2.565750055288335,0.9371485878151744,0.8511694009839119,REVISE
20260926_REVISE_04,20260926,REVISE,2.296993078535425,0.913019499221397,0.9174290263937629,REVISE
20260926_REVISE_05,20260926,REVISE,1.8731112686472313,0.6382538100479217,0.8952810311017805,REVISE
20260926_REVISE_06,20260926,REVISE,1.8427521322560105,0.7060256664698831,0.9956861949488477,REVISE
20260926_REVISE_07,20260926,REVISE,2.3550894058708427,0.8186929681707642,0.838855077666975,REVISE
20260926_REVISE_08,20260926,REVISE,1.7958508291631483,0.8448224036158609,0.9906567073283781,REVISE
20260926_REVISE_09,20260926,REVISE,1.9353000365568274,0.5295587471513008,0.9365112548167815,REVISE
20260926_REVISE_10,20260926,REVISE,2.142298472908524,0.6698759514545268,0.8296011107328009,REVISE
20260926_REVISE_11,20260926,REVISE,2.019228146210071,0.7713560398614882,0.9533707010354698,REVISE
20260926_REVISE_12,20260926,REVISE,2.3502596033701684,0.4604690842899945,0.9257687894278593,REVISE
20260926_REVISE_13,20260926,REVISE,2.1357609154622854,0.5638859371613585,0.8527376032930251,REVISE
20260926_REVISE_14,20260926,REVISE,1.7117695920035148,0.7977294594093043,0.9614808491077654,REVISE
20260926_REVISE_15,20260926,REVISE,2.413514473037964,0.6154391948921868,0.9239534522569111,REVISE
20260926_REVISE_16,20260926,REVISE,1.9619891607292392,0.5994902854688835,0.9036253439202093,REVISE
20260926_REVISE_17,20260926,REVISE,2.203624555020638,0.7058205748650925,0.9867243793659837,REVISE
20260926_REVISE_18,20260926,REVISE,2.137071271937763,0.8934028662183144,0.9624791101636933,REVISE
20260926_REVISE_19,20260926,REVISE,2.104898779954574,0.6599580205309006,0.9452887037331466,REVISE
20260926_REVISE_20,20260926,REVISE,1.8560991445980894,0.7778521011779682,0.9961011766918259,REVISE
20260926_ABSTAIN_01,20260926,ABSTAIN,2.128474235951347,0.6384335523399896,0.6579810494123881,ABSTAIN
20260926_ABSTAIN_02,20260926,ABSTAIN,2.2821006396209835,0.5291667415770305,0.3972453783546159,ABSTAIN
20260926_ABSTAIN_03,20260926,ABSTAIN,1.853331765054941,0.5080226113901124,0.5350756556537869,ABSTAIN
20260926_ABSTAIN_04,20260926,ABSTAIN,2.0928997180878333,0.7687462422732341,0.37874839412035044,ABSTAIN
20260926_ABSTAIN_05,20260926,ABSTAIN,2.017055722464297,0.6872337520853773,0.38518624431352655,ABSTAIN
20260926_ABSTAIN_06,20260926,ABSTAIN,2.039209773437141,0.6365747595585678,0.2811908227411664,ABSTAIN
20260926_ABSTAIN_07,20260926,ABSTAIN,2.069309849481776,0.6395827489154735,0.779018524333257,ABSTAIN
20260926_ABSTAIN_08,20260926,ABSTAIN,1.8437755130936342,0.8967361665161931,0.4706243025312419,ABSTAIN
20260926_ABSTAIN_09,20260926,ABSTAIN,2.5135351394237833,0.8533678808604108,0.6983654712343165,ABSTAIN
20260926_ABSTAIN_10,20260926,ABSTAIN,2.0149306021614666,0.622357884804719,0.5434583108960733,ABSTAIN
20260926_ABSTAIN_11,20260926,ABSTAIN,1.784946914098316,0.8155532039073652,0.21574888737460496,ABSTAIN
20260926_ABSTAIN_12,20260926,ABSTAIN,2.4280468947505103,0.6481523173798579,0.5314243329518122,ABSTAIN
20260926_ABSTAIN_13,20260926,ABSTAIN,2.3747018883519195,0.4987374757996042,0.27040863155549144,ABSTAIN
20260926_ABSTAIN_14,20260926,ABSTAIN,2.120339139459033,0.8582594703575182,0.3904171729802528,ABSTAIN
20260926_ABSTAIN_15,20260926,ABSTAIN,2.374588923034872,0.7417325744369259,0.3132803313285315,ABSTAIN
20260926_ABSTAIN_16,20260926,ABSTAIN,2.3241630598033334,0.8801348617950822,0.5920459876845551,ABSTAIN
20260926_ABSTAIN_17,20260926,ABSTAIN,1.831498147680753,0.49807052088840864,0.2566183199465672,ABSTAIN
20260926_ABSTAIN_18,20260926,ABSTAIN,2.45736906054002,0.6293035472196644,0.2019691809699831,ABSTAIN
20260926_ABSTAIN_19,20260926,ABSTAIN,2.5442580833591353,0.7293927484098477,0.765454368924577,ABSTAIN
20260926_ABSTAIN_20,20260926,ABSTAIN,1.7595953517892495,0.5650411918069529,0.3764497430887655,ABSTAIN
20260927_KEEP_01,20260927,KEEP,1.0391647544820186,0.0,0.892123226549776,RECALIBRATE
20260927_KEEP_02,20260927,KEEP,1.040228106005482,0.0,0.9816978594448569,KEEP
20260927_KEEP_03,20260927,KEEP,1.040327523215834,0.0,0.9822560932568916,KEEP
20260927_KEEP_04,20260927,KEEP,1.0390719517520153,0.0,0.8986738764224423,RECALIBRATE
20260927_KEEP_05,20260927,KEEP,1.0403923733963751,0.0,0.8615457895857092,KEEP
20260927_KEEP_06,20260927,KEEP,1.039979120176591,0.0,0.9875477112524632,KEEP
20260927_KEEP_07,20260927,KEEP,1.0421529568290444,0.0,0.9392768348811824,KEEP
20260927_KEEP_08,20260927,KEEP,1.0406850659363616,0.0,0.9286745834269664,KEEP
20260927_KEEP_09,20260927,KEEP,1.0401489774516002,0.0,0.9920725103940056,KEEP
20260927_KEEP_10,20260927,KEEP,1.041043797391119,0.0,0.8585468772319597,KEEP
20260927_KEEP_11,20260927,KEEP,1.039541864685317,0.0,0.8616345052255472,KEEP
20260927_KEEP_12,20260927,KEEP,1.0414817910780934,0.0,0.8680640997159101,KEEP
20260927_KEEP_13,20260927,KEEP,1.040438599391693,0.0,0.8850521505967218,KEEP
20260927_KEEP_14,20260927,KEEP,1.0399722213618166,0.0,0.8215486646668746,KEEP
20260927_KEEP_15,20260927,KEEP,1.0407789540635743,0.0,0.8851595253102369,KEEP
20260927_KEEP_16,20260927,KEEP,1.0405558875189096,0.0,0.9285492287991151,KEEP
20260927_KEEP_17,20260927,KEEP,1.0409837190532318,0.0,0.8717501157038741,KEEP
20260927_KEEP_18,20260927,KEEP,1.0393256631330448,0.0,0.8686904051570632,RECALIBRATE
20260927_KEEP_19,20260927,KEEP,1.0410128528087468,0.0,0.9981110457206389,KEEP
20260927_KEEP_20,20260927,KEEP,1.0401676651575245,0.0,0.9723964900768747,KEEP
20260927_RECALIBRATE_01,20260927,RECALIBRATE,0.962025900207972,0.0,0.8856044093187402,RECALIBRATE
20260927_RECALIBRATE_02,20260927,RECALIBRATE,0.9155194414862822,0.0,0.8674554577240466,RECALIBRATE
20260927_RECALIBRATE_03,20260927,RECALIBRATE,0.979276920659594,0.0,0.9280243283900136,RECALIBRATE
20260927_RECALIBRATE_04,20260927,RECALIBRATE,0.918243036529821,0.0,0.8226284797053256,RECALIBRATE
20260927_RECALIBRATE_05,20260927,RECALIBRATE,0.9504647878971768,0.0,0.8733446842307611,RECALIBRATE
20260927_RECALIBRATE_06,20260927,RECALIBRATE,0.9592868125938153,0.0,0.8640117833553084,RECALIBRATE
20260927_RECALIBRATE_07,20260927,RECALIBRATE,1.0243245186575807,0.0,0.8676537971003624,RECALIBRATE
20260927_RECALIBRATE_08,20260927,RECALIBRATE,0.9554168692469107,0.0,0.9761445092587944,RECALIBRATE
20260927_RECALIBRATE_09,20260927,RECALIBRATE,0.9951998566032242,0.0,0.958180532060202,RECALIBRATE
20260927_RECALIBRATE_10,20260927,RECALIBRATE,0.982857727202551,0.0,0.885056198671953,RECALIBRATE
20260927_RECALIBRATE_11,20260927,RECALIBRATE,0.9221440928775382,0.0,0.9308997746345286,RECALIBRATE
20260927_RECALIBRATE_12,20260927,RECALIBRATE,0.9497467542954983,0.0,0.828906845538096,RECALIBRATE
20260927_RECALIBRATE_13,20260927,RECALIBRATE,1.0244916918448204,0.0,0.8447574272711006,RECALIBRATE
20260927_RECALIBRATE_14,20260927,RECALIBRATE,0.9691902890708864,0.0,0.8255284904271972,RECALIBRATE
