case_id,truth,alpha,structural_gain,quality,prediction,correct
S20260924_RECALIBRATE_16,RECALIBRATE,1.0264583796644338,0.0,0.8980473489667173,RECALIBRATE,True
S20260924_RECALIBRATE_17,RECALIBRATE,0.9354231935897783,0.0,0.8255906565768826,RECALIBRATE,True
S20260924_RECALIBRATE_18,RECALIBRATE,0.9753897228583887,0.0,0.9397710616818382,RECALIBRATE,True
S20260924_RECALIBRATE_19,RECALIBRATE,1.0251791794826597,0.0,0.9539197097666255,RECALIBRATE,True
S20260924_RECALIBRATE_20,RECALIBRATE,0.9991896979357371,0.0,0.9290096647752473,RECALIBRATE,True
S20260924_REVISE_01,REVISE,0.46754234772371345,,0.8335569918808283,RECALIBRATE,False
S20260924_REVISE_02,REVISE,0.6414754795265121,,0.9572747746487313,RECALIBRATE,False
S20260924_REVISE_03,REVISE,0.6479273703961437,,0.9773941995259539,RECALIBRATE,False
S20260924_REVISE_04,REVISE,0.6350331509202491,,0.9006212030985843,RECALIBRATE,False
S20260924_REVISE_05,REVISE,0.5918440561480329,,0.9448023211833944,RECALIBRATE,False
S20260924_REVISE_06,REVISE,0.6168958693602238,,0.9024488763310723,RECALIBRATE,False
S20260924_REVISE_07,REVISE,0.835343039161415,,0.8407687279998245,RECALIBRATE,False
S20260924_REVISE_08,REVISE,0.5761236930440544,,0.8674604796661517,RECALIBRATE,False
S20260924_REVISE_09,REVISE,0.5389812921267232,,0.8663990673559179,RECALIBRATE,False
S20260924_REVISE_10,REVISE,0.49812371475463435,,0.8597525266439011,RECALIBRATE,False
S20260924_REVISE_11,REVISE,0.6368809563696249,,0.9039121989920709,RECALIBRATE,False
S20260924_REVISE_12,REVISE,0.525643103756938,,0.9382232219370994,RECALIBRATE,False
S20260924_REVISE_13,REVISE,0.6561346311014147,,0.8473451963690488,RECALIBRATE,False
S20260924_REVISE_14,REVISE,0.8954594526511983,,0.91670744812135,RECALIBRATE,False
S20260924_REVISE_15,REVISE,0.7156898945052992,,0.8566617066729963,RECALIBRATE,False
S20260924_REVISE_16,REVISE,0.5473373777479347,,0.8426569292446767,RECALIBRATE,False
S20260924_REVISE_17,REVISE,0.6916769345365401,,0.8693638800471596,RECALIBRATE,False
S20260924_REVISE_18,REVISE,0.5024556840272695,,0.8989905528368246,RECALIBRATE,False
S20260924_REVISE_19,REVISE,0.8814721918422743,,0.9137843086567901,RECALIBRATE,False
S20260924_REVISE_20,REVISE,0.760604502700055,,0.9168065516193158,RECALIBRATE,False
S20260924_ABSTAIN_01,ABSTAIN,0.733378107592557,,0.6929636095419196,ABSTAIN,True
S20260924_ABSTAIN_02,ABSTAIN,0.9330796226354803,,0.5725347330788616,ABSTAIN,True
S20260924_ABSTAIN_03,ABSTAIN,0.48246052790296673,,0.5229684572176704,ABSTAIN,True
S20260924_ABSTAIN_04,ABSTAIN,0.6067832429248137,,0.6245750701284931,ABSTAIN,True
S20260924_ABSTAIN_05,ABSTAIN,0.7573146099972411,,0.426930670968773,ABSTAIN,True
S20260924_ABSTAIN_06,ABSTAIN,0.6313211098920928,,0.33404923178556545,ABSTAIN,True
S20260924_ABSTAIN_07,ABSTAIN,0.6910924380441772,,0.7005203864392182,ABSTAIN,True
S20260924_ABSTAIN_08,ABSTAIN,0.6080186740543556,,0.2138387116395283,ABSTAIN,True
S20260924_ABSTAIN_09,ABSTAIN,0.8346361375294222,,0.7600538264401258,ABSTAIN,True
S20260924_ABSTAIN_10,ABSTAIN,0.5938003655990941,,0.7771728145655847,ABSTAIN,True
S20260924_ABSTAIN_11,ABSTAIN,0.6450083884777139,,0.5355175732128872,ABSTAIN,True
S20260924_ABSTAIN_12,ABSTAIN,0.7110889762838071,,0.7458956625144244,ABSTAIN,True
S20260924_ABSTAIN_13,ABSTAIN,0.487023038612284,,0.6632513288130544,ABSTAIN,True
S20260924_ABSTAIN_14,ABSTAIN,0.7220381602658319,,0.7179560302861574,ABSTAIN,True
S20260924_ABSTAIN_15,ABSTAIN,0.8850094471767933,,0.3621599343444515,ABSTAIN,True
S20260924_ABSTAIN_16,ABSTAIN,0.6831457080455975,,0.45519555357301394,ABSTAIN,True
S20260924_ABSTAIN_17,ABSTAIN,0.6618555238693972,,0.5055976871341998,ABSTAIN,True
S20260924_ABSTAIN_18,ABSTAIN,0.7263003666946075,,0.47647698766214436,ABSTAIN,True
S20260924_ABSTAIN_19,ABSTAIN,0.6096819226520231,,0.6111683405864772,ABSTAIN,True
S20260924_ABSTAIN_20,ABSTAIN,0.5101434488953326,,0.3045819824606157,ABSTAIN,True
S20260925_KEEP_01,KEEP,1.0407830849771884,0.0,0.8551673491743779,KEEP,True
S20260925_KEEP_02,KEEP,1.0415074936881061,0.0,0.8962436001250563,KEEP,True
S20260925_KEEP_03,KEEP,1.040392475449528,0.0,0.8788020351749062,KEEP,True
S20260925_KEEP_04,KEEP,1.0401642534623594,0.0,0.9871634038431688,KEEP,True
S20260925_KEEP_05,KEEP,1.0399239307082146,0.0,0.821858334777898,KEEP,True
S20260925_KEEP_06,KEEP,1.0399213420486861,0.0,0.8666789824037201,KEEP,True
S20260925_KEEP_07,KEEP,1.040282508080533,0.0,0.8575559535134631,KEEP,True
S20260925_KEEP_08,KEEP,1.039950434900311,0.0,0.831893882417588,KEEP,True
S20260925_KEEP_09,KEEP,1.0396787820158393,0.0,0.935040900368862,KEEP,True
S20260925_KEEP_10,KEEP,1.0395327744204,0.0,0.946153725741702,RECALIBRATE,False
S20260925_KEEP_11,KEEP,1.039717908053583,0.0,0.991336845952563,KEEP,True
S20260925_KEEP_12,KEEP,1.0403670735646944,0.0,0.9481983403169173,KEEP,True
S20260925_KEEP_13,KEEP,1.0397323547793216,0.0,0.9046102106838203,KEEP,True
S20260925_KEEP_14,KEEP,1.0409428339701108,0.0,0.8290177349075487,KEEP,True
S20260925_KEEP_15,KEEP,1.0411205803599823,0.0,0.9628013288871764,KEEP,True
S20260925_KEEP_16,KEEP,1.0398128580289026,0.0,0.8905426448688396,KEEP,True
S20260925_KEEP_17,KEEP,1.0397926857778446,0.0,0.9490150301586096,KEEP,True
S20260925_KEEP_18,KEEP,1.0397976581833983,0.0,0.8730583470831232,KEEP,True
S20260925_KEEP_19,KEEP,1.0407251028122684,0.0,0.9016876046919461,KEEP,True
S20260925_KEEP_20,KEEP,1.040462993220098,0.0,0.8316693225434956,KEEP,True
S20260925_RECALIBRATE_01,RECALIBRATE,0.915434123510483,0.0,0.8219604747798277,RECALIBRATE,True
S20260925_RECALIBRATE_02,RECALIBRATE,0.9402609378281875,0.0,0.9213692586581971,RECALIBRATE,True
S20260925_RECALIBRATE_03,RECALIBRATE,0.9988924330012711,0.0,0.8352178813941231,RECALIBRATE,True
S20260925_RECALIBRATE_04,RECALIBRATE,0.9421458615929843,0.0,0.8939368310765009,RECALIBRATE,True
S20260925_RECALIBRATE_05,RECALIBRATE,1.0034561944423677,0.0,0.8407836282038422,RECALIBRATE,True
S20260925_RECALIBRATE_06,RECALIBRATE,0.9039510435695409,0.0,0.8822078789003963,RECALIBRATE,True
S20260925_RECALIBRATE_07,RECALIBRATE,0.9831094550477536,0.0,0.8732765286565576,RECALIBRATE,True
S20260925_RECALIBRATE_08,RECALIBRATE,0.9491857182597726,0.0,0.8416447370514295,RECALIBRATE,True
S20260925_RECALIBRATE_09,RECALIBRATE,0.9990481299998767,0.0,0.9633207678233938,RECALIBRATE,True
S20260925_RECALIBRATE_10,RECALIBRATE,1.0149755835007321,0.0,0.9980725498903311,RECALIBRATE,True
S20260925_RECALIBRATE_11,RECALIBRATE,0.9403208420089172,0.0,0.8514317442565374,RECALIBRATE,True
S20260925_RECALIBRATE_12,RECALIBRATE,1.02044322953697,0.0,0.8404380210723975,RECALIBRATE,True
S20260925_RECALIBRATE_13,RECALIBRATE,0.9989362763504399,0.0,0.8203110775204572,RECALIBRATE,True
S20260925_RECALIBRATE_14,RECALIBRATE,0.9323814018598992,0.0,0.842302192290996,RECALIBRATE,True
S20260925_RECALIBRATE_15,RECALIBRATE,1.00998496933397,0.0,0.835856780736419,RECALIBRATE,True
S20260925_RECALIBRATE_16,RECALIBRATE,0.9198758647200918,0.0,0.8390030881059235,RECALIBRATE,True
S20260925_RECALIBRATE_17,RECALIBRATE,0.9532110296186365,0.0,0.8611921409249494,RECALIBRATE,True
S20260925_RECALIBRATE_18,RECALIBRATE,0.908389314734549,0.0,0.9260528925062212,RECALIBRATE,True
S20260925_RECALIBRATE_19,RECALIBRATE,0.9051781934715383,0.0,0.8752260797225604,RECALIBRATE,True
S20260925_RECALIBRATE_20,RECALIBRATE,0.9187346874579784,0.0,0.9421820254528736,RECALIBRATE,True
S20260925_REVISE_01,REVISE,0.8643089167823648,,0.8907731544916389,RECALIBRATE,False
S20260925_REVISE_02,REVISE,0.8800207240768704,,0.9762647036249665,RECALIBRATE,False
S20260925_REVISE_03,REVISE,0.6697710675605681,,0.8356820709997276,RECALIBRATE,False
S20260925_REVISE_04,REVISE,0.8719792950107648,,0.9671988359133259,RECALIBRATE,False
S20260925_REVISE_05,REVISE,0.9329764606029242,,0.9100816504852904,RECALIBRATE,False
S20260925_REVISE_06,REVISE,0.5072786282430823,,0.82752276164027,RECALIBRATE,False
S20260925_REVISE_07,REVISE,0.4645193938738399,,0.8315884440262877,RECALIBRATE,False
S20260925_REVISE_08,REVISE,0.5445465826337305,,0.9592504968308624,RECALIBRATE,False
S20260925_REVISE_09,REVISE,0.8781706628714572,,0.9945738985467129,RECALIBRATE,False
S20260925_REVISE_10,REVISE,0.5453953298738442,,0.9139352920108073,RECALIBRATE,False
S20260925_REVISE_11,REVISE,0.9065244468816073,,0.8278000996892353,RECALIBRATE,False
S20260925_REVISE_12,REVISE,0.8520492200877223,,0.8954769674150568,RECALIBRATE,False
S20260925_REVISE_13,REVISE,0.5267187045291953,,0.8986688577803869,RECALIBRATE,False
S20260925_REVISE_14,REVISE,0.4730381706473515,,0.9789277988674429,RECALIBRATE,False
S20260925_REVISE_15,REVISE,0.5205467560222363,,0.9711549050662108,RECALIBRATE,False
S20260925_REVISE_16,REVISE,0.47576041797034135,,0.9071789293250027,RECALIBRATE,False
S20260925_REVISE_17,REVISE,0.829602162067852,,0.934013123193398,RECALIBRATE,False
S20260925_REVISE_18,REVISE,0.9118399247719131,,0.9201028633532469,RECALIBRATE,False
S20260925_REVISE_19,REVISE,0.6540981910842804,,0.9792407239363792,RECALIBRATE,False
S20260925_REVISE_20,REVISE,0.5916684771055463,,0.8591902410430311,RECALIBRATE,False
S20260925_ABSTAIN_01,ABSTAIN,0.7968728699608325,,0.6563754249725928,ABSTAIN,True
S20260925_ABSTAIN_02,ABSTAIN,0.5299497926944763,,0.26794160808615136,ABSTAIN,True
S20260925_ABSTAIN_03,ABSTAIN,0.6400843437407601,,0.6450338173931078,ABSTAIN,True
S20260925_ABSTAIN_04,ABSTAIN,0.8567037440633788,,0.6618337778306225,ABSTAIN,True
S20260925_ABSTAIN_05,ABSTAIN,0.5198129490110381,,0.46476182269001765,ABSTAIN,True
S20260925_ABSTAIN_06,ABSTAIN,0.6575182262397359,,0.7514191858041861,ABSTAIN,True
S20260925_ABSTAIN_07,ABSTAIN,0.66233725767873,,0.5635165427995037,ABSTAIN,True
S20260925_ABSTAIN_08,ABSTAIN,0.8980078842143936,,0.3015773254484696,ABSTAIN,True
S20260925_ABSTAIN_09,ABSTAIN,0.5062616407963603,,0.5248896751593998,ABSTAIN,True
S20260925_ABSTAIN_10,ABSTAIN,0.7597319017490489,,0.28044081472860205,ABSTAIN,True
S20260925_ABSTAIN_11,ABSTAIN,0.6703501219321096,,0.3986133704551027,ABSTAIN,True
S20260925_ABSTAIN_12,ABSTAIN,0.8854181502945633,,0.5127862951404913,ABSTAIN,True
S20260925_ABSTAIN_13,ABSTAIN,0.9095448593804951,,0.35145893086069807,ABSTAIN,True
S20260925_ABSTAIN_14,ABSTAIN,0.5338953023759545,,0.27099717794010814,ABSTAIN,True
S20260925_ABSTAIN_15,ABSTAIN,0.7346516709584434,,0.2743715740972567,ABSTAIN,True
S20260925_ABSTAIN_16,ABSTAIN,0.6937043565487463,,0.21819325750168037,ABSTAIN,True
S20260925_ABSTAIN_17,ABSTAIN,0.8061411580394469,,0.4851646442858376,ABSTAIN,True
S20260925_ABSTAIN_18,ABSTAIN,0.7404776698528912,,0.5412318722618927,ABSTAIN,True
S20260925_ABSTAIN_19,ABSTAIN,0.8588055147452465,,0.2554171751001192,ABSTAIN,True
S20260925_ABSTAIN_20,ABSTAIN,0.6314744215927155,,0.7487277592899031,ABSTAIN,True
S20260926_KEEP_01,KEEP,1.0412178993781778,0.0,0.9686288226752651,KEEP,True
S20260926_KEEP_02,KEEP,1.0396741725247018,0.0,0.9626157569917616,KEEP,True
S20260926_KEEP_03,KEEP,1.0416543378350256,0.0,0.872992888785127,KEEP,True
S20260926_KEEP_04,KEEP,1.0396866419005835,0.0,0.8442240368908066,KEEP,True
S20260926_KEEP_05,KEEP,1.0406096894233856,0.0,0.9232187672888748,KEEP,True
S20260926_KEEP_06,KEEP,1.0403982136239234,0.0,0.9865357842178589,KEEP,True
S20260926_KEEP_07,KEEP,1.0404746225357717,0.0,0.8409748041599882,KEEP,True
S20260926_KEEP_08,KEEP,1.0405690745472056,0.0,0.8560330675133822,KEEP,True
S20260926_KEEP_09,KEEP,1.0399165928246656,0.0,0.9868345889803521,KEEP,True
S20260926_KEEP_10,KEEP,1.0409759059933907,0.0,0.9284572180261202,KEEP,True
S20260926_KEEP_11,KEEP,1.0402295495922136,0.0,0.9507206981533979,KEEP,True
S20260926_KEEP_12,KEEP,1.0412287855897067,0.0,0.9834886120479627,KEEP,True
S20260926_KEEP_13,KEEP,1.0406417010825744,0.0,0.9328161595917538,KEEP,True
S20260926_KEEP_14,KEEP,1.039683057280031,0.0,0.8564229844497514,KEEP,True
S20260926_KEEP_15,KEEP,1.0405610154704166,0.0,0.9045527162194369,KEEP,True
S20260926_KEEP_16,KEEP,1.040550163468187,0.0,0.8367621170800122,KEEP,True
S20260926_KEEP_17,KEEP,1.0403539586263026,0.0,0.8352188347313607,KEEP,True
S20260926_KEEP_18,KEEP,1.040254534264885,0.0,0.9305062200419584,KEEP,True
S20260926_KEEP_19,KEEP,1.0410160839000686,0.0,0.9487612346873253,KEEP,True
S20260926_KEEP_20,KEEP,1.0405600651976874,0.0,0.9257575162844018,KEEP,True
S20260926_RECALIBRATE_01,RECALIBRATE,1.024414591198395,0.0,0.982549260737838,RECALIBRATE,True
S20260926_RECALIBRATE_02,RECALIBRATE,1.0118108046742647,0.0,0.9243984147077904,RECALIBRATE,True
S20260926_RECALIBRATE_03,RECALIBRATE,1.0129687452159006,0.0,0.8528318996740281,RECALIBRATE,True
S20260926_RECALIBRATE_04,RECALIBRATE,0.9086153114938765,0.0,0.8781737473064188,RECALIBRATE,True
S20260926_RECALIBRATE_05,RECALIBRATE,0.9507303924553906,0.0,0.8800075584969032,RECALIBRATE,True
S20260926_RECALIBRATE_06,RECALIBRATE,0.9345638058647805,0.0,0.9334465581802774,RECALIBRATE,True
S20260926_RECALIBRATE_07,RECALIBRATE,0.968807002807123,0.0,0.9567153120307459,RECALIBRATE,True
S20260926_RECALIBRATE_08,RECALIBRATE,0.9209571179360343,0.0,0.9019435234684927,RECALIBRATE,True
S20260926_RECALIBRATE_09,RECALIBRATE,0.933669487687599,0.0,0.9513239584853072,RECALIBRATE,True
S20260926_RECALIBRATE_10,RECALIBRATE,0.9448947059997669,0.0,0.9901515234378517,RECALIBRATE,True
S20260926_RECALIBRATE_11,RECALIBRATE,0.9287463003523019,0.0,0.963490518759964,RECALIBRATE,True
S20260926_RECALIBRATE_12,RECALIBRATE,0.963601464685844,0.0,0.933131001597031,RECALIBRATE,True
S20260926_RECALIBRATE_13,RECALIBRATE,0.9826151576707588,0.0,0.9669156206984746,RECALIBRATE,True
S20260926_RECALIBRATE_14,RECALIBRATE,0.9666158656099313,0.0,0.990456196794174,RECALIBRATE,True
S20260926_RECALIBRATE_15,RECALIBRATE,0.9548421204993514,0.0,0.8309928441487068,RECALIBRATE,True
S20260926_RECALIBRATE_16,RECALIBRATE,0.95675185973465,0.0,0.869706000605522,RECALIBRATE,True
S20260926_RECALIBRATE_17,RECALIBRATE,1.028944441773103,0.0,0.8780417276506173,RECALIBRATE,True
S20260926_RECALIBRATE_18,RECALIBRATE,0.9493166224677623,0.0,0.8628895510479754,RECALIBRATE,True
S20260926_RECALIBRATE_19,RECALIBRATE,0.9809902938696788,0.0,0.8341654124384446,RECALIBRATE,True
S20260926_RECALIBRATE_20,RECALIBRATE,0.905469100493216,0.0,0.8294054261780637,RECALIBRATE,True
S20260926_REVISE_01,REVISE,0.46960232226048415,,0.8506492154406334,RECALIBRATE,False
S20260926_REVISE_02,REVISE,0.7204799947993727,,0.9782049312037738,RECALIBRATE,False
S20260926_REVISE_03,REVISE,0.9371485878151744,,0.8511694009839119,RECALIBRATE,False
S20260926_REVISE_04,REVISE,0.913019499221397,,0.9174290263937629,RECALIBRATE,False
S20260926_REVISE_05,REVISE,0.6382538100479217,,0.8952810311017805,RECALIBRATE,False
S20260926_REVISE_06,REVISE,0.7060256664698831,,0.9956861949488477,RECALIBRATE,False
S20260926_REVISE_07,REVISE,0.8186929681707642,,0.838855077666975,RECALIBRATE,False
S20260926_REVISE_08,REVISE,0.8448224036158609,,0.9906567073283781,RECALIBRATE,False
S20260926_REVISE_09,REVISE,0.5295587471513008,,0.9365112548167815,RECALIBRATE,False
S20260926_REVISE_10,REVISE,0.6698759514545268,,0.8296011107328009,RECALIBRATE,False
S20260926_REVISE_11,REVISE,0.7713560398614882,,0.9533707010354698,RECALIBRATE,False
S20260926_REVISE_12,REVISE,0.4604690842899945,,0.9257687894278593,RECALIBRATE,False
S20260926_REVISE_13,REVISE,0.5638859371613585,,0.8527376032930251,RECALIBRATE,False
S20260926_REVISE_14,REVISE,0.7977294594093043,,0.9614808491077654,RECALIBRATE,False
S20260926_REVISE_15,REVISE,0.6154391948921868,,0.9239534522569111,RECALIBRATE,False
S20260926_REVISE_16,REVISE,0.5994902854688835,,0.9036253439202093,RECALIBRATE,False
S20260926_REVISE_17,REVISE,0.7058205748650925,,0.9867243793659837,RECALIBRATE,False
S20260926_REVISE_18,REVISE,0.8934028662183144,,0.9624791101636933,RECALIBRATE,False
S20260926_REVISE_19,REVISE,0.6599580205309006,,0.9452887037331466,RECALIBRATE,False
S20260926_REVISE_20,REVISE,0.7778521011779682,,0.9961011766918259,RECALIBRATE,False
S20260926_ABSTAIN_01,ABSTAIN,0.6384335523399896,,0.6579810494123881,ABSTAIN,True
S20260926_ABSTAIN_02,ABSTAIN,0.5291667415770305,,0.3972453783546159,ABSTAIN,True
S20260926_ABSTAIN_03,ABSTAIN,0.5080226113901124,,0.5350756556537869,ABSTAIN,True
S20260926_ABSTAIN_04,ABSTAIN,0.7687462422732341,,0.37874839412035044,ABSTAIN,True
S20260926_ABSTAIN_05,ABSTAIN,0.6872337520853773,,0.38518624431352655,ABSTAIN,True
S20260926_ABSTAIN_06,ABSTAIN,0.6365747595585678,,0.2811908227411664,ABSTAIN,True
S20260926_ABSTAIN_07,ABSTAIN,0.6395827489154735,,0.779018524333257,ABSTAIN,True
S20260926_ABSTAIN_08,ABSTAIN,0.8967361665161931,,0.4706243025312419,ABSTAIN,True
S20260926_ABSTAIN_09,ABSTAIN,0.8533678808604108,,0.6983654712343165,ABSTAIN,True
S20260926_ABSTAIN_10,ABSTAIN,0.622357884804719,,0.5434583108960733,ABSTAIN,True
S20260926_ABSTAIN_11,ABSTAIN,0.8155532039073652,,0.21574888737460496,ABSTAIN,True
S20260926_ABSTAIN_12,ABSTAIN,0.6481523173798579,,0.5314243329518122,ABSTAIN,True
S20260926_ABSTAIN_13,ABSTAIN,0.4987374757996042,,0.27040863155549144,ABSTAIN,True
S20260926_ABSTAIN_14,ABSTAIN,0.8582594703575182,,0.3904171729802528,ABSTAIN,True
S20260926_ABSTAIN_15,ABSTAIN,0.7417325744369259,,0.3132803313285315,ABSTAIN,True
S20260926_ABSTAIN_16,ABSTAIN,0.8801348617950822,,0.5920459876845551,ABSTAIN,True
S20260926_ABSTAIN_17,ABSTAIN,0.49807052088840864,,0.2566183199465672,ABSTAIN,True
S20260926_ABSTAIN_18,ABSTAIN,0.6293035472196644,,0.2019691809699831,ABSTAIN,True
S20260926_ABSTAIN_19,ABSTAIN,0.7293927484098477,,0.765454368924577,ABSTAIN,True
S20260926_ABSTAIN_20,ABSTAIN,0.5650411918069529,,0.3764497430887655,ABSTAIN,True
S20260927_KEEP_01,KEEP,1.0391647544820186,0.0,0.892123226549776,RECALIBRATE,False
S20260927_KEEP_02,KEEP,1.040228106005482,0.0,0.9816978594448569,KEEP,True
S20260927_KEEP_03,KEEP,1.040327523215834,0.0,0.9822560932568916,KEEP,True
S20260927_KEEP_04,KEEP,1.0390719517520153,0.0,0.8986738764224423,RECALIBRATE,False
S20260927_KEEP_05,KEEP,1.0403923733963751,0.0,0.8615457895857092,KEEP,True
S20260927_KEEP_06,KEEP,1.039979120176591,0.0,0.9875477112524632,KEEP,True
S20260927_KEEP_07,KEEP,1.0421529568290444,0.0,0.9392768348811824,KEEP,True
S20260927_KEEP_08,KEEP,1.0406850659363616,0.0,0.9286745834269664,KEEP,True
S20260927_KEEP_09,KEEP,1.0401489774516002,0.0,0.9920725103940056,KEEP,True
S20260927_KEEP_10,KEEP,1.041043797391119,0.0,0.8585468772319597,KEEP,True
S20260927_KEEP_11,KEEP,1.039541864685317,0.0,0.8616345052255472,KEEP,True
S20260927_KEEP_12,KEEP,1.0414817910780934,0.0,0.8680640997159101,KEEP,True
S20260927_KEEP_13,KEEP,1.040438599391693,0.0,0.8850521505967218,KEEP,True
S20260927_KEEP_14,KEEP,1.0399722213618166,0.0,0.8215486646668746,KEEP,True
S20260927_KEEP_15,KEEP,1.0407789540635743,0.0,0.8851595253102369,KEEP,True
S20260927_KEEP_16,KEEP,1.0405558875189096,0.0,0.9285492287991151,KEEP,True
S20260927_KEEP_17,KEEP,1.0409837190532318,0.0,0.8717501157038741,KEEP,True
S20260927_KEEP_18,KEEP,1.0393256631330448,0.0,0.8686904051570632,RECALIBRATE,False
S20260927_KEEP_19,KEEP,1.0410128528087468,0.0,0.9981110457206389,KEEP,True
S20260927_KEEP_20,KEEP,1.0401676651575245,0.0,0.9723964900768747,KEEP,True
S20260927_RECALIBRATE_01,RECALIBRATE,0.962025900207972,0.0,0.8856044093187402,RECALIBRATE,True
S20260927_RECALIBRATE_02,RECALIBRATE,0.9155194414862822,0.0,0.8674554577240466,RECALIBRATE,True
S20260927_RECALIBRATE_03,RECALIBRATE,0.979276920659594,0.0,0.9280243283900136,RECALIBRATE,True
S20260927_RECALIBRATE_04,RECALIBRATE,0.918243036529821,0.0,0.8226284797053256,RECALIBRATE,True
S20260927_RECALIBRATE_05,RECALIBRATE,0.9504647878971768,0.0,0.8733446842307611,RECALIBRATE,True
S20260927_RECALIBRATE_06,RECALIBRATE,0.9592868125938153,0.0,0.8640117833553084,RECALIBRATE,True
S20260927_RECALIBRATE_07,RECALIBRATE,1.0243245186575807,0.0,0.8676537971003624,RECALIBRATE,True
S20260927_RECALIBRATE_08,RECALIBRATE,0.9554168692469107,0.0,0.9761445092587944,RECALIBRATE,True
S20260927_RECALIBRATE_09,RECALIBRATE,0.9951998566032242,0.0,0.958180532060202,RECALIBRATE,True
S20260927_RECALIBRATE_10,RECALIBRATE,0.982857727202551,0.0,0.885056198671953,RECALIBRATE,True
S20260927_RECALIBRATE_11,RECALIBRATE,0.9221440928775382,0.0,0.9308997746345286,RECALIBRATE,True
S20260927_RECALIBRATE_12,RECALIBRATE,0.9497467542954983,0.0,0.828906845538096,RECALIBRATE,True
S20260927_RECALIBRATE_13,RECALIBRATE,1.0244916918448204,0.0,0.8447574272711006,RECALIBRATE,True
S20260927_RECALIBRATE_14,RECALIBRATE,0.9691902890708864,0.0,0.8255284904271972,RECALIBRATE,True
S20260927_RECALIBRATE_15,RECALIBRATE,0.9360739864995866,0.0,0.8928063443816292,RECALIBRATE,True
S20260927_RECALIBRATE_16,RECALIBRATE,1.0182807986144382,0.0,0.9854149270256004,RECALIBRATE,True
S20260927_RECALIBRATE_17,RECALIBRATE,0.9325397909787717,0.0,0.9376689839609105,RECALIBRATE,True
S20260927_RECALIBRATE_18,RECALIBRATE,1.0198131278512352,0.0,0.9786943531188255,RECALIBRATE,True
S20260927_RECALIBRATE_19,RECALIBRATE,0.9565202478244077,0.0,0.9564140065770153,RECALIBRATE,True
S20260927_RECALIBRATE_20,RECALIBRATE,0.9843715635674081,0.0,0.8565995345739406,RECALIBRATE,True
S20260927_REVISE_01,REVISE,0.7929512155293792,,0.9283376275408739,RECALIBRATE,False
S20260927_REVISE_02,REVISE,0.6534688153610264,,0.9704801331489273,RECALIBRATE,False
S20260927_REVISE_03,REVISE,0.9360722602375626,,0.9118996921844649,RECALIBRATE,False
S20260927_REVISE_04,REVISE,0.4853727861419484,,0.8214604806959639,RECALIBRATE,False
S20260927_REVISE_05,REVISE,0.839490798586886,,0.9580926957506215,RECALIBRATE,False
S20260927_REVISE_06,REVISE,0.5893294958421285,,0.8516363528090005,RECALIBRATE,False
S20260927_REVISE_07,REVISE,0.5715976483988785,,0.8779861083233137,RECALIBRATE,False
S20260927_REVISE_08,REVISE,0.5748422054976672,,0.9768803526258023,RECALIBRATE,False
S20260927_REVISE_09,REVISE,0.9094913985034916,,0.9007665777191668,RECALIBRATE,False
S20260927_REVISE_10,REVISE,0.488521810908123,,0.8493198129049377,RECALIBRATE,False
S20260927_REVISE_11,REVISE,0.7737706978741496,,0.8544119919556307,RECALIBRATE,False
S20260927_REVISE_12,REVISE,0.8702112849274981,,0.9846940116404959,RECALIBRATE,False
S20260927_REVISE_13,REVISE,0.6021080543375639,,0.8976722515653636,RECALIBRATE,False
S20260927_REVISE_14,REVISE,0.885624843314549,,0.9712133494203817,RECALIBRATE,False
S20260927_REVISE_15,REVISE,0.5320496743059917,,0.8713453621665785,RECALIBRATE,False
S20260927_REVISE_16,REVISE,0.816336822055417,,0.8600841646282462,RECALIBRATE,False
S20260927_REVISE_17,REVISE,0.8054084891549611,,0.9178655620292924,RECALIBRATE,False
S20260927_REVISE_18,REVISE,0.5705002197800921,,0.8324023673316174,RECALIBRATE,False
S20260927_REVISE_19,REVISE,0.5562142935471932,,0.8793316021815433,RECALIBRATE,False
S20260927_REVISE_20,REVISE,0.8494928004481848,,0.8643102301375774,RECALIBRATE,False
S20260927_ABSTAIN_01,ABSTAIN,0.6603620687262685,,0.4144989005458433,ABSTAIN,True
S20260927_ABSTAIN_02,ABSTAIN,0.8212307684252751,,0.4398359721080405,ABSTAIN,True
S20260927_ABSTAIN_03,ABSTAIN,0.46388818860570274,,0.5400186106119691,ABSTAIN,True
S20260927_ABSTAIN_04,ABSTAIN,0.7465864560526774,,0.37007629937952036,ABSTAIN,True
S20260927_ABSTAIN_05,ABSTAIN,0.7059633923416173,,0.3105218402058746,ABSTAIN,True
S20260927_ABSTAIN_06,ABSTAIN,0.7043911360728343,,0.5990348613138258,ABSTAIN,True
S20260927_ABSTAIN_07,ABSTAIN,0.7797407202536277,,0.7321659005947747,ABSTAIN,True
S20260927_ABSTAIN_08,ABSTAIN,0.6984300253881824,,0.6286203455637218,ABSTAIN,True
S20260927_ABSTAIN_09,ABSTAIN,0.5013843323222681,,0.7162346955325378,ABSTAIN,True
S20260927_ABSTAIN_10,ABSTAIN,0.6941115411729499,,0.6973369650701502,ABSTAIN,True
S20260927_ABSTAIN_11,ABSTAIN,0.9338890169508107,,0.7222954497665759,ABSTAIN,True
